#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-09-16-05-00-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1568624485.177610	Co0Vl51nvn0XUFRoba	192.168.1.114	60480	72.22.234.98	445	premature_connection_reuse	-	F	zeek
1568624485.177774	C8wH0E1CNDFl9xpIXj	192.168.1.114	60502	69.10.202.225	445	premature_connection_reuse	-	F	zeek
1568624485.177779	Coma563FTKh7OSFOyf	192.168.1.114	60522	69.10.202.225	445	premature_connection_reuse	-	F	zeek
1568624485.177790	CJGDCs3fM3GRuuotB8	192.168.1.114	60576	92.99.169.40	445	premature_connection_reuse	-	F	zeek
1568624485.177790	CiQHrjlHu5XabOesg	192.168.1.114	60577	2.32.150.150	445	premature_connection_reuse	-	F	zeek
1568624485.177806	CBdXTbwK1J1zwPEsa	192.168.1.114	60618	2.32.150.151	445	premature_connection_reuse	-	F	zeek
1568624485.177814	CLrqmH1C021IoA51S3	192.168.1.114	60628	2.32.150.151	445	premature_connection_reuse	-	F	zeek
1568624485.177820	COr1e7F00UUWPw3Gc	192.168.1.114	60640	107.154.219.92	445	premature_connection_reuse	-	F	zeek
1568624485.177847	CPA2VJ3hS4XGA6zRy1	192.168.1.114	60765	92.99.169.42	445	premature_connection_reuse	-	F	zeek
1568624485.177852	CgdMeWCA2QxFHhOz7	192.168.1.114	60779	92.99.169.42	445	premature_connection_reuse	-	F	zeek
1568624485.177858	CKgL361JahUt233K02	192.168.1.114	60803	93.148.18.52	445	premature_connection_reuse	-	F	zeek
1568624485.177880	CHP3uw4L44CEDk3se	192.168.1.114	60853	93.148.18.53	445	premature_connection_reuse	-	F	zeek
1568624485.177884	Cr3OSVIGsInl1V7yb	192.168.1.114	60854	93.148.18.53	445	premature_connection_reuse	-	F	zeek
1568624485.177899	CYx1Bq1oZ3ub1yvvL1	192.168.1.114	60886	72.22.234.98	445	premature_connection_reuse	-	F	zeek
1568624485.177922	CpRFDz23HkHrImchV6	192.168.1.114	60962	69.10.202.225	445	premature_connection_reuse	-	F	zeek
1568624485.177927	ClFAB01xX7nxVhdlU9	192.168.1.114	60972	107.154.219.93	445	premature_connection_reuse	-	F	zeek
1568624485.178088	C83bFA3MhLyrf2CvUb	192.168.1.114	60983	72.22.234.99	445	premature_connection_reuse	-	F	zeek
1568624485.178089	CAdVSB1icKtS7EBi9a	192.168.1.114	60984	2.32.150.151	445	premature_connection_reuse	-	F	zeek
1568624485.178096	CFOnia25OgaP7CNevb	192.168.1.114	60997	72.22.234.99	445	premature_connection_reuse	-	F	zeek
1568624485.178126	CWv4CunZ2Om13E4Xa	192.168.1.114	61090	69.10.202.226	445	premature_connection_reuse	-	F	zeek
1568624485.178136	Cx1TYV35fmhMCaGbV	192.168.1.114	61112	69.10.202.226	445	premature_connection_reuse	-	F	zeek
1568624485.178147	CoOrUR3w8khK2Efuz4	192.168.1.114	61178	92.99.169.42	445	premature_connection_reuse	-	F	zeek
1568624485.178156	CCboQe2wD2M0i4frr8	192.168.1.114	61206	93.148.18.53	445	premature_connection_reuse	-	F	zeek
1568624485.178176	CnmZt84scK9w4SVcGl	192.168.1.114	61252	2.32.150.154	445	premature_connection_reuse	-	F	zeek
1568624485.178177	Crf2zz4RsWGmWhEok4	192.168.1.114	61253	93.148.18.54	445	premature_connection_reuse	-	F	zeek
1568624485.178182	ClkE8124YGwEHAZg1h	192.168.1.114	61264	92.99.169.43	445	premature_connection_reuse	-	F	zeek
1568624485.178185	Cf7Qdy4bxuIW1UHTK4	192.168.1.114	61265	2.32.150.154	445	premature_connection_reuse	-	F	zeek
1568624485.178187	CWIxo6oLV5Sps5iQa	192.168.1.114	61266	93.148.18.54	445	premature_connection_reuse	-	F	zeek
1568624485.178201	CowPGRMrYR3y3PxO5	192.168.1.114	61279	92.99.169.43	445	premature_connection_reuse	-	F	zeek
1568624485.178229	CHhZzn4tcOLVTTFXTc	192.168.1.114	61312	107.154.219.94	445	premature_connection_reuse	-	F	zeek
1568624485.178408	COFyyS2JvQrIhTQQm6	192.168.1.114	61418	72.22.234.99	445	premature_connection_reuse	-	F	zeek
1568624485.178433	CByC324uGv6bvaoZ6	192.168.1.114	61516	72.22.234.100	445	premature_connection_reuse	-	F	zeek
1568624485.178440	CjFR3X22DrA64Wc1yk	192.168.1.114	61535	72.22.234.100	445	premature_connection_reuse	-	F	zeek
1568624485.178443	CVo9So44lR996la6Qe	192.168.1.114	61545	69.10.202.226	445	premature_connection_reuse	-	F	zeek
1568624485.178455	C5MMJD4r28HyegTFk8	192.168.1.114	61620	2.32.150.154	445	premature_connection_reuse	-	F	zeek
1568624485.178458	CnSSsLEc8bYSFfxh6	192.168.1.114	61632	93.148.18.54	445	premature_connection_reuse	-	F	zeek
1568624485.178478	CpVSaI1VQ2ZJGk1BH9	192.168.1.114	61642	107.154.219.95	445	premature_connection_reuse	-	F	zeek
1568624485.178493	CS7NYR3F7itasKkGi7	192.168.1.114	61677	93.148.18.55	445	premature_connection_reuse	-	F	zeek
1568624485.178494	CmaZmc7KwFvXhhQG3	192.168.1.114	61678	92.99.169.43	445	premature_connection_reuse	-	F	zeek
1568624485.178497	CqM4Qj2kSOnCIXZISj	192.168.1.114	61687	93.148.18.55	445	premature_connection_reuse	-	F	zeek
1568624485.178521	CWr4Zo4vtuTC5iiEt6	192.168.1.114	61781	69.10.202.228	445	premature_connection_reuse	-	F	zeek
1568624485.178532	CT1wl6Ltk05YprTLi	192.168.1.114	61803	69.10.202.228	445	premature_connection_reuse	-	F	zeek
1568624485.178555	ChI8Yv32PKQxUCTKR7	192.168.1.114	61872	92.99.169.45	445	premature_connection_reuse	-	F	zeek
1568624485.178560	ClCBFa2rIYVDagfTih	192.168.1.114	61891	92.99.169.45	445	premature_connection_reuse	-	F	zeek
1568624485.178561	CYiRF14oCnluzXxJj	192.168.1.114	61892	2.32.150.157	445	premature_connection_reuse	-	F	zeek
1568624485.178565	CKCK0p31DKFiTR8tSl	192.168.1.114	61893	2.32.150.157	445	premature_connection_reuse	-	F	zeek
1568624485.178763	CRrO0l2hmdySVLJO1k	192.168.1.114	61946	72.22.234.100	445	premature_connection_reuse	-	F	zeek
1568624485.178776	CMxFtv3XWiAiWEtqu2	192.168.1.114	61981	107.154.219.96	445	premature_connection_reuse	-	F	zeek
1568624485.178799	CKJ1Kd12aUmUy3Zgcd	192.168.1.114	62043	93.148.18.55	445	premature_connection_reuse	-	F	zeek
1568624485.178801	CLixx34T1zGzVhUuu3	192.168.1.114	62053	72.22.234.101	445	premature_connection_reuse	-	F	zeek
1568624485.178808	CCSeu33TAlYGUmGA0f	192.168.1.114	62064	72.22.234.101	445	premature_connection_reuse	-	F	zeek
1568624485.178819	CYnx8c3aezPny692Q5	192.168.1.114	62098	93.148.18.56	445	premature_connection_reuse	-	F	zeek
1568624485.178823	CnC8FB3ZRDyIbAl054	192.168.1.114	62099	93.148.18.56	445	premature_connection_reuse	-	F	zeek
1568624485.178856	CzqrxS2vhSNJKNZmad	192.168.1.114	62243	69.10.202.228	445	premature_connection_reuse	-	F	zeek
1568624485.178857	CmLW2HxiacUljluF9	192.168.1.114	62254	2.32.150.157	445	premature_connection_reuse	-	F	zeek
1568624485.178867	CfByZX1GXJhRKhSeK5	192.168.1.114	62283	92.99.169.45	445	premature_connection_reuse	-	F	zeek
1568624485.178878	CoNloi34nsmpf6XVb2	192.168.1.114	62319	107.154.219.97	445	premature_connection_reuse	-	F	zeek
1568624485.178904	Cy6ECm2pV0kMMgY3tk	192.168.1.114	62373	69.10.202.229	445	premature_connection_reuse	-	F	zeek
1568624485.178911	CjYIVcgUySQjLpP9l	192.168.1.114	62394	69.10.202.229	445	premature_connection_reuse	-	F	zeek
1568624485.178930	CQWUoT3jXbZmtH9Wx7	192.168.1.114	62462	93.148.18.56	445	premature_connection_reuse	-	F	zeek
1568624485.178938	CPIMO84h9mE0XnIzLc	192.168.1.114	62483	72.22.234.101	445	premature_connection_reuse	-	F	zeek
1568624485.179094	CL2NqJ3j3tguDGlqe	192.168.1.114	62494	92.99.169.47	445	premature_connection_reuse	-	F	zeek
1568624485.179117	Cd6PbM1WbrM6zI7aEk	192.168.1.114	62505	92.99.169.47	445	premature_connection_reuse	-	F	zeek
1568624485.179118	CewF8q3cm4itDGYusg	192.168.1.114	62514	93.148.18.57	445	premature_connection_reuse	-	F	zeek
1568624485.179123	CllAET14vJK0dhNyJ6	192.168.1.114	62515	93.148.18.57	445	premature_connection_reuse	-	F	zeek
1568624485.179124	C1fqZm3LszVg058p5g	192.168.1.114	62516	2.32.150.160	445	premature_connection_reuse	-	F	zeek
1568624485.179127	C8d29r1SoeJrKixqQk	192.168.1.114	62526	2.32.150.160	445	premature_connection_reuse	-	F	zeek
1568624485.179154	CiFfau2deKOX8x0k2b	192.168.1.114	62581	72.22.234.102	445	premature_connection_reuse	-	F	zeek
1568624485.179164	C4RiNQ3Q2EGF0bBCa8	192.168.1.114	62593	72.22.234.102	445	premature_connection_reuse	-	F	zeek
1568624485.179181	C18NCy4FI1StLqiCR5	192.168.1.114	62654	107.154.219.98	445	premature_connection_reuse	-	F	zeek
1568624485.179206	CiqGBh4b1N5B9QVup2	192.168.1.114	62832	69.10.202.229	445	premature_connection_reuse	-	F	zeek
1568624485.179214	C4Lwn24PwpJ15t1kd1	192.168.1.114	62874	2.32.150.160	445	premature_connection_reuse	-	F	zeek
1568624485.179215	C7jore20oorUo68OC8	192.168.1.114	62875	93.148.18.57	445	premature_connection_reuse	-	F	zeek
1568624485.179225	CmDb103SbuE55zLn57	192.168.1.114	62895	92.99.169.47	445	premature_connection_reuse	-	F	zeek
1568624485.179244	Cm9qfj4TiTZJCzo9y2	192.168.1.114	62919	2.32.150.161	445	premature_connection_reuse	-	F	zeek
1568624485.179247	COL6o41Fn8VrdsLfSk	192.168.1.114	62921	93.148.18.58	445	premature_connection_reuse	-	F	zeek
1568624485.179249	Cx5nv649BTf928PNI8	192.168.1.114	62922	2.32.150.161	445	premature_connection_reuse	-	F	zeek
1568624485.179256	CeqCoH1zwbc2SdLPu4	192.168.1.114	62934	93.148.18.58	445	premature_connection_reuse	-	F	zeek
1568624485.179275	CnGJsD4kcmlrDEx2h6	192.168.1.114	62955	69.10.202.230	445	premature_connection_reuse	-	F	zeek
1568624485.179447	C1jcBM1eOjRG2bKETd	192.168.1.114	62979	69.10.202.230	445	premature_connection_reuse	-	F	zeek
1568624485.179449	CX8z8q2k5faa2FzAQ9	192.168.1.114	62988	107.154.219.99	445	premature_connection_reuse	-	F	zeek
1568624485.179453	CVi5P41uwFa31m4Kfj	192.168.1.114	62990	92.99.169.48	445	premature_connection_reuse	-	F	zeek
1568624485.179454	CJEk5c4vEl5DzOBzAi	192.168.1.114	62991	212.83.182.84	445	premature_connection_reuse	-	F	zeek
1568624485.179456	CAl5Cs1epXF0FJMi17	192.168.1.114	63001	212.83.182.84	445	premature_connection_reuse	-	F	zeek
1568624485.179461	CN3Z7R3oYjVWLUv5l9	192.168.1.114	63002	72.22.234.102	445	premature_connection_reuse	-	F	zeek
1568624485.179468	Chh7QdTOr2V09KdVh	192.168.1.114	63013	92.99.169.48	445	premature_connection_reuse	-	F	zeek
1568624485.179513	CmrpOF1eowORrbt0Hg	192.168.1.114	63210	72.22.234.104	445	premature_connection_reuse	-	F	zeek
1568624485.179515	CVHDm23nmeUh06FLZd	192.168.1.114	63219	72.22.234.104	445	premature_connection_reuse	-	F	zeek
1568624485.179526	CiA20W3DiV3yoG5Zrh	192.168.1.114	63284	2.32.150.161	445	premature_connection_reuse	-	F	zeek
1568624485.179528	Cbbjy014xCLpmZAmlh	192.168.1.114	63285	93.148.18.58	445	premature_connection_reuse	-	F	zeek
1568624485.179544	CBstMgwkV53VJLfOb	192.168.1.114	63317	107.154.219.100	445	premature_connection_reuse	-	F	zeek
1568624485.179562	ChhjzH12SBUnCOYLx7	192.168.1.114	63330	212.83.182.84	445	premature_connection_reuse	-	F	zeek
1568624485.179565	CUiNHv3WcCSL6HqmI9	192.168.1.114	63331	93.148.18.59	445	premature_connection_reuse	-	F	zeek
1568624485.179572	CACwHJu715mYqZm77	192.168.1.114	63340	93.148.18.59	445	premature_connection_reuse	-	F	zeek
1568624485.179578	CQCWPmqMle4Pz84O4	192.168.1.114	63350	212.83.182.85	445	premature_connection_reuse	-	F	zeek
1568624485.179580	CUlqrq20YnQKz7smjc	192.168.1.114	63351	212.83.182.85	445	premature_connection_reuse	-	F	zeek
1568624485.179753	Ch4kBzp2BGrI81Ou9	192.168.1.114	63408	92.99.169.48	445	premature_connection_reuse	-	F	zeek
1568624485.179753	CUj5IW1T2N2NouyAkj	192.168.1.114	63417	69.10.202.230	445	premature_connection_reuse	-	F	zeek
1568624485.179774	C3HFuVnleczTuXtnj	192.168.1.114	63490	92.99.169.49	445	premature_connection_reuse	-	F	zeek
1568624485.179778	C9VFq2KOlMOc3VTz3	192.168.1.114	63504	92.99.169.49	445	premature_connection_reuse	-	F	zeek
1568624485.179810	CfyRU8Fyri9G4kBm	192.168.1.114	63639	72.22.234.104	445	premature_connection_reuse	-	F	zeek
1568624485.179814	CTuG8m4SOJxkVEvDn6	192.168.1.114	63650	107.154.219.101	445	premature_connection_reuse	-	F	zeek
1568624485.179822	C9JFAImJBma4vCBpc	192.168.1.114	63663	2.32.150.165	445	premature_connection_reuse	-	F	zeek
1568624485.179825	C1sbir1jvQNhPD5iL7	192.168.1.114	63665	2.32.150.165	445	premature_connection_reuse	-	F	zeek
1568624485.179833	CWJGbF1JDwe3lY7zv1	192.168.1.114	63685	212.83.182.85	445	premature_connection_reuse	-	F	zeek
1568624485.179841	Cl1s1g3oNc4MPgwL	192.168.1.114	63703	93.148.18.59	445	premature_connection_reuse	-	F	zeek
1568624485.179854	C2Sobg2uvJSV1CYSdg	192.168.1.114	63729	72.22.234.105	445	premature_connection_reuse	-	F	zeek
1568624485.179859	CHqJDj2qFRliTLpAxl	192.168.1.114	63750	93.148.18.60	445	premature_connection_reuse	-	F	zeek
1568624485.179869	CglGvs23I8HReJjLn7	192.168.1.114	63751	72.22.234.105	445	premature_connection_reuse	-	F	zeek
1568624485.179871	CDSrBgQLfRDaGJ1ea	192.168.1.114	63752	93.148.18.60	445	premature_connection_reuse	-	F	zeek
1568624485.179874	CXVRUa35wlY1Y9lR9k	192.168.1.114	63764	69.10.202.233	445	premature_connection_reuse	-	F	zeek
1568624485.179886	CsAG9d1yPi3CdgnVe6	192.168.1.114	63785	69.10.202.233	445	premature_connection_reuse	-	F	zeek
1568624485.180086	CFqCv309DZW2gQunf	192.168.1.114	63899	92.99.169.49	445	premature_connection_reuse	-	F	zeek
1568624485.180107	CQ6N2j1FnJRLbtO2t6	192.168.1.114	63986	107.154.219.102	445	premature_connection_reuse	-	F	zeek
1568624485.180119	Cb7cxX2REynYKtEFq3	192.168.1.114	64029	2.32.150.165	445	premature_connection_reuse	-	F	zeek
1568624485.180139	CewB7r4IH46UbYPKGf	192.168.1.114	64072	2.32.150.166	445	premature_connection_reuse	-	F	zeek
1568624485.180142	Ciyz0wG0c5ytlGWI6	192.168.1.114	64073	2.32.150.166	445	premature_connection_reuse	-	F	zeek
1568624485.180155	CwhAqQ2AAKGsit3Xph	192.168.1.114	64118	93.148.18.60	445	premature_connection_reuse	-	F	zeek
1568624485.180166	CuXUew2X3VJ1CiHRv3	192.168.1.114	64158	93.148.18.61	445	premature_connection_reuse	-	F	zeek
1568624485.180169	CHDZbDwXpmEygJ7f9	192.168.1.114	64160	72.22.234.105	445	premature_connection_reuse	-	F	zeek
1568624485.180170	CsWQmi2pwziME8qV	192.168.1.114	64161	93.148.18.61	445	premature_connection_reuse	-	F	zeek
1568624485.180199	CLXNKBFnQPj4ux8zf	192.168.1.114	64225	69.10.202.233	445	premature_connection_reuse	-	F	zeek
1568624485.180224	CDmmXt4KXzHwHjchaj	192.168.1.114	64322	107.154.219.103	445	premature_connection_reuse	-	F	zeek
1568624485.180399	CNKrKF2H88Lj7wJXB7	192.168.1.114	64377	72.22.234.107	445	premature_connection_reuse	-	F	zeek
1568624485.180404	CnmIza3X8u98QYqvha	192.168.1.114	64391	72.22.234.107	445	premature_connection_reuse	-	F	zeek
1568624485.180412	CUxRUF3iy1O3Q5EA89	192.168.1.114	64432	2.32.150.166	445	premature_connection_reuse	-	F	zeek
1568624485.180426	CvcctE26OThYbG3BVa	192.168.1.114	64478	2.32.150.167	445	premature_connection_reuse	-	F	zeek
1568624485.180429	CUPdnp4dniQ848p5G6	192.168.1.114	64488	2.32.150.167	445	premature_connection_reuse	-	F	zeek
1568624485.180460	CvWOHf17CK2UDXqas3	192.168.1.114	64534	93.148.18.61	445	premature_connection_reuse	-	F	zeek
1568624485.180467	C0f9fNk0B8v1xgWrk	192.168.1.114	64554	92.99.169.55	445	premature_connection_reuse	-	F	zeek
1568624485.180475	CxHq241EKg7XekkWAd	192.168.1.114	64566	92.99.169.55	445	premature_connection_reuse	-	F	zeek
1568624485.180477	CiRbhjw1ZQoL7dqo6	192.168.1.114	64577	93.148.18.62	445	premature_connection_reuse	-	F	zeek
1568624485.180481	C90G0Y2RadMwKYfo1j	192.168.1.114	64583	93.148.18.62	445	premature_connection_reuse	-	F	zeek
1568624485.180517	CnMjCG4NO1xL1Xd3q3	192.168.1.114	64663	107.154.219.104	445	premature_connection_reuse	-	F	zeek
1568624485.180548	C72ZWd2DyifzoAg8cc	192.168.1.114	64813	72.22.234.107	445	premature_connection_reuse	-	F	zeek
1568624485.180554	ClKj4j1YbOeJPdczk5	192.168.1.114	64844	2.32.150.167	445	premature_connection_reuse	-	F	zeek
1568624485.180731	C4aDQa43uPyadTiwBk	192.168.1.114	64887	2.32.150.168	445	premature_connection_reuse	-	F	zeek
1568624485.180734	C9aT4i3JijLqEJ7Kc	192.168.1.114	64897	2.32.150.168	445	premature_connection_reuse	-	F	zeek
1568624485.180747	CfxfdA13n2Tt9tAZDk	192.168.1.114	64921	72.22.234.108	445	premature_connection_reuse	-	F	zeek
1568624485.180754	C37NV81PGwiQUCWHUf	192.168.1.114	64942	72.22.234.108	445	premature_connection_reuse	-	F	zeek
1568624485.180755	Cl5OGU1trv6reui0Ua	192.168.1.114	64943	93.148.18.62	445	premature_connection_reuse	-	F	zeek
1568624485.180770	CCUcJH3zCuQkE4kiz8	192.168.1.114	64965	92.99.169.55	445	premature_connection_reuse	-	F	zeek
1568624485.180778	Cxpfcs2Ah93E6qraZ6	192.168.1.114	64988	93.148.18.63	445	premature_connection_reuse	-	F	zeek
1568624485.180783	CITx7F4FS9WeoDGphg	192.168.1.114	65001	93.148.18.63	445	premature_connection_reuse	-	F	zeek
1568624485.180790	C2Em3q1n0Z9iAsu1x1	192.168.1.114	65002	107.154.219.105	445	premature_connection_reuse	-	F	zeek
1568624485.180830	CymgZn1HIiyTCP7fF6	192.168.1.114	65149	69.10.202.241	445	premature_connection_reuse	-	F	zeek
1568624485.180834	CmMOAc3Tv7fq4WV0Pf	192.168.1.114	65171	69.10.202.241	445	premature_connection_reuse	-	F	zeek
1568624485.180985	CzmAhI19rlVD2IAQZ9	192.168.1.114	65254	2.32.150.168	445	premature_connection_reuse	-	F	zeek
1568624485.180989	C5b6wvedSKjaGCwil	192.168.1.114	65274	92.99.169.58	445	premature_connection_reuse	-	F	zeek
1568624485.180993	CpVLCC3zlrREb7ufX9	192.168.1.114	65286	92.99.169.58	445	premature_connection_reuse	-	F	zeek
1568624485.181007	C2Ofwx4XVAzkuBuVR	192.168.1.114	65333	107.154.219.106	445	premature_connection_reuse	-	F	zeek
1568624485.181014	Cs9SQx1zOWH1ROBVO2	192.168.1.114	65354	72.22.234.108	445	premature_connection_reuse	-	F	zeek
1568624485.181014	CPpQBw1bIsfB4tB2z4	192.168.1.114	65355	93.148.18.63	445	premature_connection_reuse	-	F	zeek
1568624485.181030	CHXvFc3OMcqPpdaAnh	192.168.1.114	65395	93.148.18.64	445	premature_connection_reuse	-	F	zeek
1568624485.181032	CtKryJ3xO5vTiVflY3	192.168.1.114	65406	93.148.18.64	445	premature_connection_reuse	-	F	zeek
1568624485.181050	CmnZW52zByfFdsugZ7	192.168.1.114	65452	72.22.234.109	445	premature_connection_reuse	-	F	zeek
1568624485.181057	C0cRNW1UayyVYkS7vl	192.168.1.114	65463	72.22.234.109	445	premature_connection_reuse	-	F	zeek
1568624485.181087	CidK8o3VMPPZVuGJxg	192.168.1.114	49231	69.10.202.241	445	premature_connection_reuse	-	F	zeek
1568624485.181238	CHFlmV3F3SeSs2OPef	192.168.1.114	49252	2.32.150.172	445	premature_connection_reuse	-	F	zeek
1568624485.181241	C5gjGo4VmtfaupwEE7	192.168.1.114	49265	2.32.150.172	445	premature_connection_reuse	-	F	zeek
1568624485.181252	ClQZ3x22ag6tL3UzT1	192.168.1.114	49298	107.154.219.107	445	premature_connection_reuse	-	F	zeek
1568624485.181257	CofrQM2kdRuyuybLte	192.168.1.114	49300	92.99.169.58	445	premature_connection_reuse	-	F	zeek
1568624485.181272	Cboorm1O5NlNKoajNa	192.168.1.114	49384	93.148.18.64	445	premature_connection_reuse	-	F	zeek
1568624485.181280	CekquG4PUq6SzVd9cd	192.168.1.114	49426	93.148.18.65	445	premature_connection_reuse	-	F	zeek
1568624485.181284	Cn5rCTqZPCLH2puIl	192.168.1.114	49438	93.148.18.65	445	premature_connection_reuse	-	F	zeek
1568624485.181296	CiV5fo4MvnZshPIgz	192.168.1.114	49478	209.182.163.33	445	SYN_inside_connection	-	F	zeek
1568624485.181306	CMP8Qy2SU3uxRd3i1a	192.168.1.114	49502	72.22.234.109	445	premature_connection_reuse	-	F	zeek
1568624485.181317	CXzdGq4TOz1eSRUBr4	192.168.1.114	49556	144.89.225.34	445	SYN_inside_connection	-	F	zeek
1568624485.181327	CgKdvL1TvxAbwERAWi	192.168.1.114	49620	92.99.169.61	445	premature_connection_reuse	-	F	zeek
1568624485.181328	C4ZWQG3AJ2cDTHieqk	192.168.1.114	49623	2.32.150.172	445	premature_connection_reuse	-	F	zeek
1568624485.181333	CReAmY1d5TEpL94Z83	192.168.1.114	49634	107.154.219.108	445	premature_connection_reuse	-	F	zeek
1568624485.181339	CHz0ZCE3IXjdxVmv2	192.168.1.114	49637	92.99.169.61	445	SYN_inside_connection	-	F	zeek
1568624485.181544	CiRIm3O8kBPcoiJPj	192.168.1.114	49649	23.224.60.234	445	SYN_inside_connection	-	F	zeek
1568624491.538031	CKfExb3A76PlO6X9y3	10.220.170.150	44640	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624491.578027	CqaQVm4pDSfU6LCMzl	10.220.170.150	44642	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624493.007909	CzshoO3Q0RMugzbFT1	10.220.170.150	44644	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624493.091037	Cakxaz14bXHcjlDjm4	10.220.170.150	44646	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624500.837858	CgsexQ3LHC8aANrxWi	10.220.170.150	44648	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624500.861910	C1QjDc4uMcNlXyUZfh	10.220.170.150	44650	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624504.355471	CwX3gy4N26p5kYvcE3	10.220.170.150	44652	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624504.382428	CRQIXT2bFln7clWbT2	10.220.170.150	44654	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624504.779421	CKPzaR13sz83Kfa8T7	10.220.170.150	44656	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624504.807765	C0WIvw1j9CIOLcnWl6	10.220.170.150	44658	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624504.835943	C9Irbi4oP7RXnfS3X8	10.220.170.150	44660	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624504.869085	CHGYit4HLAJH7wCfQ5	10.220.170.150	44662	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624504.991789	CXwNkc3hRpO4nCFI02	10.220.170.150	44664	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624505.025794	CNiONeceCyRSAoPMl	10.220.170.150	44666	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624505.051200	COTJau2CyhhL7qTrjh	10.220.170.150	44668	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624505.084047	C4raou3PSF9BwTMSjg	10.220.170.150	44670	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624508.802893	Cp52bc2n4zI78LtUZ6	10.220.170.150	44672	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624508.833076	Cev4nj1oCJaVcCFbXk	10.220.170.150	44674	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624513.445092	CfRZI93Ok951swmjeg	10.220.170.150	44676	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624513.465320	Cjzrngxy0HYFadJm9	10.220.170.150	44678	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624526.657799	Cxs9caJ4OnWR6wir4	10.220.170.150	44680	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624526.683600	CAlS0W1S3B3D1pCejf	10.220.170.150	44682	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624529.574076	CywoYG2e9N1fbr0yrg	10.220.170.150	44684	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624529.855247	CPLhIEYbghWpmIsnf	10.220.170.150	44686	74.125.34.46	443	active_connection_reuse	-	F	zeek
